object,id,ra,dec,i_mag,g_mag,bp_rp,excess_noise,i_mag1
OGLE-BLG-0002,4091125884751760128,276.254030424834,-20.97636933212588,15.711395263671877,16.635089874267578,1.476644515991211,0.3975360691547394,15.72871924290621
OGLE-BLG-0002,4091125880445469440,276.254629548167,-20.980172143327003,16.69698143005371,17.790803909301758,1.8742027282714844,0.8742232918739319,16.717784865515195
OGLE-BLG-0002,4091125880445353216,276.2468537852642,-20.97732126615498,18.213275909423828,19.278759002685547,1.802574157714844,0.0,18.233516774920954
OGLE-BLG-0002,4091125880445413888,276.2532918676462,-20.975450026519507,18.2318115234375,19.37121963500977,1.995269775390625,0.6255025863647461,18.253498871857595
OGLE-BLG-0002,4091125880390322176,276.250306462862,-20.97470880911132,16.748775482177734,17.73474884033203,1.6139049530029297,0.104391261935234,16.767400372293757
OGLE-BLG-0002,4091128869687622144,276.2516794750365,-20.96332396858984,15.803622245788574,16.795217514038086,1.6267166137695312,0.3121576011180877,15.822362648819666
OGLE-BLG-0002,4091128869742651008,276.25255785978646,-20.963432808865782,18.43334579467773,19.480449676513672,1.757436752319336,1.6702358722686768,18.453218869075524
OGLE-BLG-0002,4091128869742569472,276.2527233254754,-20.960221216356533,17.386648178100586,18.461387634277344,1.8256874084472656,0.8087530732154846,17.407074330932296
OGLE-BLG-0002,4091128873990722304,276.2498065810646,-20.95933431670697,17.6621036529541,18.80744171142578,2.0116100311279297,0.9220765233039856,17.683903859620457
OGLE-BLG-0002,4091128869722981248,276.25365132703666,-20.960942286181403,17.77185821533203,18.904033660888672,1.97553825378418,0.9157750606536864,17.793405816985565
OGLE-BLG-0002,4091128874049011200,276.2486454139752,-20.96432803173777,15.78329086303711,16.681137084960938,1.4219675064086914,0.1001433283090591,15.800067401920094
OGLE-BLG-0002,4091128869742591616,276.2475465293376,-20.96250391190233,17.709674835205078,18.738779067993164,1.7141666412353516,0.0,17.729182989012287
OGLE-BLG-0002,4091128874049008384,276.25140240452833,-20.96514570173625,15.664887428283691,16.936731338500977,2.403981208801269,0.2164008617401123,15.6889552712614
OGLE-BLG-0002,4091128869742643712,276.247623643872,-20.960577901215004,18.474618911743164,19.503995895385746,1.7148170471191406,1.1078087091445925,18.494132073843314
OGLE-BLG-0002,4091128869687632640,276.2469391951889,-20.961872621856283,15.407880783081056,16.596080780029297,2.1343765258789062,0.1808789670467376,15.430483122862945
OGLE-BLG-0002,4091128869742592768,276.250507444833,-20.96609607910114,18.20964431762696,19.27010154724121,1.7901325225830078,0.8957405686378479,18.229784793863185
OGLE-BLG-0002,4091128869742714880,276.2549225031169,-20.96035142607172,17.614341735839844,18.7805290222168,2.070262908935547,0.2540885508060455,17.636534523679245
OGLE-BLG-0002,4091128869743603456,276.24735890465433,-20.95918169843629,17.275861740112305,18.378562927246094,1.8971900939941408,0.2090050727128982,17.296839093154144
OGLE-BLG-0002,4091128869687614976,276.2546231064404,-20.9648412844686,15.24392032623291,16.437227249145508,2.149600028991699,0.2034082859754562,15.266616336850351
OGLE-BLG-0002,4091129041486408320,276.25158548075865,-20.94638959890372,16.248788833618164,17.428810119628906,2.1102771759033203,0.0,16.27123989332886
OGLE-BLG-0002,4091129041486413184,276.2490746558008,-20.94555547074613,15.787700653076172,17.005887985229492,2.225829124450684,0.2974288165569305,15.810845463500096
OGLE-BLG-0002,4091129041494812800,276.2503411357304,-20.946983597639345,16.5549259185791,17.731355667114258,2.099800109863281,0.3747915029525757,16.577310213494776
OGLE-BLG-0002,4091129041511458816,276.25152971700885,-20.94378340439736,16.49728775024414,17.655384063720703,2.047269821166992,0.3998172879219055,16.519330007833783
OGLE-BLG-0002,4091129041486413056,276.2530902666508,-20.945496358017834,16.065967559814453,17.307865142822266,2.3019943237304688,0.326549082994461,16.089529374368023
OGLE-BLG-0002,4091129045847716736,276.2488976684712,-20.943558160300643,17.53750228881836,18.5627498626709,1.7050094604492188,0.6677476763725281,17.55693202869554
OGLE-BLG-0002,4091129045847713920,276.24931025537006,-20.94785985895674,17.542728424072266,18.62255859375,1.8385143280029297,0.9364666938781738,17.56325560932437
OGLE-BLG-0002,4091129041486414336,276.2475841408947,-20.9452681890666,16.44670867919922,17.62717056274414,2.1115665435791016,0.2767192721366882,16.469168018900284
OGLE-BLG-0002,4091129041486398848,276.2519752075153,-20.94850754220307,15.68825340270996,16.643184661865234,1.5444602966308594,0.2582345902919769,15.706233359008671
OGLE-BLG-0002,4091129041486401536,276.24808476467604,-20.94763794255197,17.2666015625,18.443086624145508,2.099960327148437,3.2501070499420166,17.288987109837866
OGLE-BLG-0002,4091129045789434496,276.24941459835406,-20.942076466033644,15.348670959472656,16.5786190032959,2.26314640045166,0.2982459962368011,15.372024293074295
OGLE-BLG-0002,4091129041486431872,276.24794054165284,-20.943003119021355,14.445940017700195,15.621617317199709,2.0976123809814453,0.1439668536186218,14.468310544118115
OGLE-BLG-0002,4091129041521687552,276.2466694438562,-20.944919186051568,18.015108108520508,19.085817337036133,1.8155937194824217,2.4064979553222656,18.03545276772944
OGLE-BLG-0002,4091129041542313344,276.2513950618303,-20.949257889115,17.421030044555664,18.59065055847168,2.08010482788086,0.5070917010307312,17.443288370973743
OGLE-BLG-0002,4091129041542418816,276.2544437963901,-20.943358961839543,18.337432861328125,19.37585830688477,1.7364635467529297,0.6141232252120972,18.357130088623393
OGLE-BLG-0002,4091117982033340160,276.2666907892819,-21.112709736333382,18.388229370117188,19.7581787109375,2.80666732788086,3.642284393310547,18.413732831626216
OGLE-BLG-0002,4091117977710859392,276.2663218209172,-21.1114783198329,16.90237808227539,17.903522491455078,1.6486492156982422,0.4829466640949249,16.921314478738395
OGLE-BLG-0002,4091117977709689472,276.26842612332183,-21.11307229316352,18.3591423034668,19.298463821411133,1.5103263854980469,0.8523979187011719,18.376794048515492
OGLE-BLG-0002,4091117977710872064,276.2686671564677,-21.110695837768297,17.900970458984375,18.868927001953125,1.5733394622802734,0.701702892780304,17.91922194607966
OGLE-BLG-0002,4091117977709689728,276.26914195181536,-21.113133626312592,17.836109161376953,18.956642150878903,1.9442024230957031,0.6753247976303101,17.85743276328265
OGLE-BLG-0002,4091117977649308544,276.2654034333415,-21.112146457274125,12.755460739135742,13.409867286682127,0.9575567245483398,0.0,12.766914024902603
OGLE-BLG-0002,4091117982009855616,276.2662384375628,-21.11447540819832,16.804988861083984,17.981704711914062,2.1006317138671875,0.8722121119499207,16.827378711352402
OGLE-BLG-0002,4091117977710869888,276.2643049274164,-21.111811197150963,18.189441680908203,19.129154205322266,1.5111751556396484,1.089386820793152,18.207101722660187
OGLE-BLG-0002,4091117977649893248,276.27001301245616,-21.110230629659256,16.869768142700195,17.877399444580078,1.6636734008789062,4.976917266845703,16.888837851055335
OGLE-BLG-0002,4091117977709676160,276.2642546097852,-21.113343394718868,17.161359786987305,18.27070999145508,1.9145851135253904,0.4078267514705658,17.182466714004814
OGLE-BLG-0002,4091117982009843456,276.2684575166811,-21.11518855248531,17.592681884765625,18.58978271484375,1.6393318176269531,0.5743317008018494,17.611536781672154
OGLE-BLG-0002,4091117977685655168,276.2686686100195,-21.108821583755,17.59076499938965,18.69232749938965,1.8942279815673828,0.8065221309661865,17.611719636785786
OGLE-BLG-0002,4091117977709687168,276.26494546348977,-21.114871415619,18.05052947998047,19.124645233154297,1.82412338256836,0.0,18.070942504746363
OGLE-BLG-0002,4091117982009878528,276.2640012216544,-21.110195139014337,15.18701171875,16.01366424560547,1.277409553527832,0.1088629364967346,15.202260364219718
OGLE-BLG-0002,4091106226679169024,276.2710883870224,-21.113845441095503,17.703426361083984,18.71488571166992,1.672588348388672,0.6708341836929321,17.722574628237037
OGLE-BLG-0002,4091117982009843968,276.26743005757385,-21.11634152896889,18.178241729736328,19.38739013671875,2.1977272033691406,1.360751032829285,18.201224092647077
OGLE-BLG-0002,4091118085029407360,276.26682295483323,-21.09610795062047,17.874235153198242,18.63200569152832,1.1449298858642578,0.6818157434463501,17.88798156376346
OGLE-BLG-0002,4091118080790086528,276.2676004821607,-21.096388333793232,17.80101203918457,18.62137031555176,1.2650203704833984,0.9263266324996948,17.81612433603967
OGLE-BLG-0002,4091118085089134720,276.26659457845057,-21.096816627116468,13.232909202575684,13.924301147460938,1.0231666564941406,0.0585722923278808,13.245187855378386
OGLE-BLG-0002,4091118080790086784,276.2685456652317,-21.09378411539077,17.531658172607422,18.489585876464844,1.5510711669921875,0.6854119300842285,17.549700871867664
OGLE-BLG-0002,4091118085089145728,276.2655008087021,-21.094910721606773,17.000438690185547,18.023929595947266,1.7008533477783203,0.7425915002822876,17.019831899507107
OGLE-BLG-0002,4091118080729191424,276.26586413446654,-21.09418680247978,13.374645233154297,14.499030113220217,1.954511642456055,0.077345997095108,13.396043274575465
OGLE-BLG-0002,4091118012035638016,276.2696471255396,-21.09618938128693,17.60476303100586,18.710119247436523,1.904117584228516,0.1847983598709106,17.625792089826056
OGLE-BLG-0002,4091118016309909504,276.2687636623777,-21.09729958050404,17.361515045166016,18.36850929260254,1.6621932983398438,0.8250851631164551,17.380571689258538
OGLE-BLG-0002,4091118016309923968,276.2699802557036,-21.094812517242914,18.13872337341309,19.21019554138184,1.8175010681152344,1.9652478694915767,18.159083297817855
OGLE-BLG-0002,4091118080790087680,276.2699216247115,-21.09398249593397,18.23084831237793,19.170869827270508,1.5118446350097656,0.4013160169124603,18.248515574798038
OGLE-BLG-0002,4091118012070643200,276.26721971160816,-21.0981683042346,18.414430618286133,19.379688262939453,1.5673255920410156,0.0,18.432625837253582
OGLE-BLG-0002,4091118016369646592,276.268340345474,-21.09811233786456,16.206989288330078,17.31074333190918,1.8999366760253904,0.3954870998859405,16.22798623717056
OGLE-BLG-0002,4091118080738144000,276.26538057488614,-21.09319452692792,15.29518699645996,16.487892150878906,2.147801399230957,0.3664144873619079,15.317871220204818
OGLE-BLG-0002,4091118080738143744,276.2649721960075,-21.097675296900647,15.57129192352295,16.769643783569336,2.164775848388672,0.196891114115715,15.59407975001827
OGLE-BLG-0002,4091118080790075136,276.26851365691545,-21.09221125650591,16.884845733642578,17.87759780883789,1.6293621063232422,0.6006134152412415,16.90360986048559
OGLE-BLG-0002,4091118016369642624,276.26943586751446,-21.09816666027079,16.141437530517578,17.291048049926758,2.023475646972656,0.517953097820282,16.163318302696425
OGLE-BLG-0002,4091118085089140608,276.2695080756936,-21.092613028352016,17.617759704589844,18.65625190734864,1.7366218566894531,0.3066746294498443,17.63745919248803
OGLE-BLG-0002,4091118085089151744,276.26717985470293,-21.0918142657981,17.78466033935547,18.75706672668457,1.5832901000976562,0.6736525893211365,17.803004435702306
OGLE-BLG-0002,4091118080738144256,276.2660386537541,-21.09183708750627,15.382780075073242,16.536865234375,2.035983085632324,0.2998031377792358,15.404746207551291
OGLE-BLG-0002,4091118080790074240,276.2652563908743,-21.098633386157243,16.675447463989258,17.650691986083984,1.58966064453125,1.3234692811965942,16.693850143023393
OGLE-BLG-0002,4091118085089143552,276.26367192738195,-21.096964227557063,17.68983268737793,18.65234375,1.5612220764160156,2.236870527267456,17.70797046966356
OGLE-BLG-0002,4091118463046322560,276.2673592580139,-21.078344676887443,14.656811714172363,15.858397483825684,2.174576759338379,0.1214086487889289,14.679658181034482
OGLE-BLG-0002,4091118458747193472,276.2672546060973,-21.07918116346444,16.11941909790039,17.279953002929688,2.0541648864746094,0.0943688675761222,16.141507112161456
OGLE-BLG-0002,4091118669204757760,276.26562669915194,-21.078622761784704,17.752689361572266,18.751001358032227,1.642120361328125,0.2717244625091553,17.771567886324515
OGLE-BLG-0002,4091118458747245696,276.2695804943589,-21.07739596505265,18.42206573486328,19.45996856689453,1.7352066040039062,2.085883378982544,18.441752607414756
OGLE-BLG-0002,4091118458747208064,276.2657814034479,-21.08076033582857,18.31354331970215,19.474613189697266,2.055683135986328,0.8361597657203674,18.33564186232278
OGLE-BLG-0002,4091118664905637504,276.2645531078857,-21.07867764460114,17.975936889648438,18.9814395904541,1.6587295532226562,1.3218683004379272,17.994963902025226
OGLE-BLG-0002,4091118458712246912,276.270376725611,-21.07821112072103,16.232484817504883,17.412391662597656,2.1099414825439453,0.2438076585531234,16.254934044883765
OGLE-BLG-0002,4091118462986638592,276.2664531895151,-21.08132574443217,14.569950103759766,15.679797172546388,1.9158906936645508,0.1217960938811302,14.591066930839942
OGLE-BLG-0002,4091118463046323456,276.2649057278836,-21.080286057007417,17.804893493652344,18.83418846130371,1.714620590209961,1.161663055419922,17.824405503558843
OGLE-BLG-0002,4091118664844799232,276.26780183208166,-21.075634745093065,14.32876682281494,15.41580867767334,1.856829643249512,0.1865429282188415,14.349435955515792
OGLE-BLG-0002,4091118458747242368,276.2674110442667,-21.08183719453813,18.35663795471192,19.372787475585938,1.6835594177246094,0.9370715022087096,18.375883141041967
OGLE-BLG-0002,4091118462986623232,276.2701087475613,-21.08067219490337,16.809221267700195,17.846019744873047,1.732553482055664,0.0,16.828886046967675
OGLE-BLG-0002,4091118462986628992,276.27091160574975,-21.07900372286088,18.20633316040039,19.210006713867188,1.6544952392578125,2.119704246520996,18.225321307441572
OGLE-BLG-0002,4091118462986652288,276.26982693471945,-21.076310241547567,17.56678581237793,18.522836685180664,1.5469303131103516,0.1571815311908722,17.584788279623606
OGLE-BLG-0002,4091118664853695616,276.26377844231644,-21.07816147680445,17.261829376220703,18.39813232421875,1.986772537231445,0.8667789101600647,17.283456882043215
OGLE-BLG-0002,4091118458747209984,276.270068037461,-21.0815591016681,17.90305519104004,18.965988159179688,1.7962512969970703,6.16549825668335,17.92324534004988
OGLE-BLG-0002,4091118458747209088,276.2684190351912,-21.08234906732035,17.957752227783203,19.01849174499512,1.7908287048339844,1.1928855180740356,17.977898594993814
OGLE-BLG-0002,4091118458747210240,276.2706281309124,-21.076361960104425,17.739593505859375,18.71159172058105,1.582378387451172,1.6062111854553225,17.757927861215926
OGLE-BLG-0002,4091118458747207808,276.26513234176,-21.081964451753496,18.03722381591797,19.134641647338867,1.8834819793701167,1.7010891437530518,18.058096512392577
OGLE-BLG-0002,4091118703504934912,276.2676192495421,-21.06178352193424,17.622194290161133,18.66157341003418,1.7387580871582031,2.166063070297241,17.641910851697236
OGLE-BLG-0002,4091118699266404096,276.2666058672468,-21.061285562186907,17.83938217163086,18.894336700439453,1.7765960693359375,0.528499960899353,17.8594127125968
OGLE-BLG-0002,4091118703504935936,276.2666995114824,-21.06295889466448,17.375194549560547,18.537073135375977,2.0579795837402344,0.7202116250991821,17.39730789582969
OGLE-BLG-0002,4091118703564552064,276.2686522360144,-21.06163120503857,15.699911117553713,16.562406539916992,1.349138259887695,0.0,15.71593182711215
OGLE-BLG-0002,4091118699266403456,276.26579196159844,-21.06184873138823,17.99317169189453,19.08883285522461,1.878944396972656,0.8717855215072632,18.014009917548975
OGLE-BLG-0002,4091118699204599552,276.2673358642158,-21.06399152005452,11.263124465942385,12.698147773742676,3.202214241027832,0.2411634624004364,11.289154723260594
OGLE-BLG-0002,4091118703504915072,276.2694129886595,-21.06298837847928,18.34078598022461,19.481698989868164,1.9994029998779297,0.0,18.362501950257467
OGLE-BLG-0002,4091118703564562048,276.2650906168342,-21.062082779803635,14.876193046569824,16.127511978149414,2.3333330154418945,0.1578128933906555,14.899916515562278
OGLE-BLG-0002,4091118703504935552,276.2690441017106,-21.06013503571167,18.072513580322266,19.26450729370117,2.1456756591796875,0.0,18.095184445908455
OGLE-BLG-0002,4091118703564562176,276.2644942184369,-21.062350066952245,14.945977210998535,16.152076721191406,2.188353538513184,0.1871606856584549,14.968905343357651
OGLE-BLG-0002,4091118699266392960,276.2697626748047,-21.06011311787985,17.2642765045166,18.26773262023925,1.65399169921875,0.3873381316661834,17.28326034198071
OGLE-BLG-0002,4091118703504902400,276.26944619311183,-21.064528187540034,17.4217472076416,18.55015182495117,1.9653282165527344,0.969045102596283,17.44322364062304
OGLE-BLG-0002,4091118699266392704,276.2681381124127,-21.058937687989825,16.787860870361328,17.848045349121094,1.7894573211669922,3.0768988132476807,16.80799675178433
OGLE-BLG-0002,4091118703564567808,276.2642449393249,-21.06088902465618,15.131921768188477,16.364234924316406,2.270761489868164,0.2865386307239532,15.15531578929517
OGLE-BLG-0002,4091118703504910208,276.26737897773955,-21.065490271582185,17.62234115600586,18.675386428833008,1.771921157836914,1.89766788482666,17.642333070857227
OGLE-BLG-0002,4091118669228227072,276.2661723260462,-21.06545225322555,17.559797286987305,18.70028305053711,1.9982280731201167,0.4365835785865783,17.58150532836499
OGLE-BLG-0002,4091118772284049536,276.26428401410965,-21.05990259466329,17.753982543945312,18.899337768554688,2.01165771484375,0.4811730086803436,17.77578301673051
OGLE-BLG-0002,4091118703504951296,276.2690516284437,-21.05861681626587,17.60082244873047,18.6253719329834,1.7033557891845703,0.0,17.62023812415684
OGLE-BLG-0002,4091118875303752064,276.2660610309316,-21.04506269776475,17.289485931396484,18.282302856445312,1.6295108795166016,0.7076324820518494,17.308251227521396
OGLE-BLG-0002,4091118772224514944,276.2672594438543,-21.046959252230675,18.103389739990234,19.06961250305176,1.5694732666015625,0.0,18.12160554104317
OGLE-BLG-0002,4091118871038941568,276.2686367448825,-21.044230866098744,18.04903221130371,19.207996368408203,2.049720764160156,0.4283526837825775,18.071091053852015
OGLE-BLG-0002,4091118772284099584,276.2654759044849,-21.044848149375778,17.657201766967773,18.69380760192871,1.7320919036865234,0.8910760283470154,17.676862329546527
OGLE-BLG-0002,4091118871038940288,276.2692608331019,-21.04650054395735,17.522388458251953,18.546497344970703,1.702310562133789,0.6356660723686218,17.541796155906546
OGLE-BLG-0002,4091118871065097088,276.2688863282676,-21.047411723861533,17.863628387451172,18.85720634460449,1.6312522888183594,0.3444228172302246,17.882409643437793
OGLE-BLG-0002,4091118767985879680,276.26446114834806,-21.04531026441829,17.92446517944336,19.16673851013184,2.3032360076904297,0.4930122792720794,17.948032260103204
OGLE-BLG-0002,4091118767959724928,276.2658169192512,-21.0478488786479,17.87640953063965,18.908109664916992,1.7203502655029297,6.256062030792236,17.89597136395907
OGLE-BLG-0002,4091118772284079744,276.2679971210265,-21.04842840847445,15.34577465057373,16.499116897583008,2.033900260925293,0.3056676983833313,15.367726712640295
OGLE-BLG-0002,4091118875363308160,276.2695162026361,-21.042962994953044,17.18906593322754,18.23561668395996,1.7560958862304688,1.7994732856750488,17.2089269316387
OGLE-BLG-0002,4091118875303769600,276.2662122929411,-21.0424582045088,18.407331466674805,19.44621658325196,1.737567901611328,1.3324967622756958,18.427038543552616
OGLE-BLG-0002,4091118871038950144,276.2698723877661,-21.043082781095663,17.08742332458496,18.16694068908692,1.837726593017578,0.7139043807983398,17.107943220772356
OGLE-BLG-0002,4091118767985869056,276.26374623301297,-21.044298972214264,16.67866325378418,17.60671043395996,1.485979080200195,0.3804215490818023,16.696077923217832
OGLE-BLG-0002,4091118871065098112,276.2704015411228,-21.04279640476727,18.38945579528809,19.49834442138672,1.913373947143555,1.1972931623458862,18.410553186672352
OGLE-BLG-0002,4091118767932909696,276.2670420314859,-21.04943796603312,15.757489204406738,16.97158432006836,2.2130441665649414,0.4130969047546386,15.780561288267654
OGLE-BLG-0002,4091119631218104832,276.266406915833,-21.029624501893093,17.060901641845703,18.119598388671875,1.7857894897460938,1.0309882164001465,17.08100800366278
OGLE-BLG-0002,4091119626921020544,276.26604822716376,-21.027501949522108,14.550348281860352,15.689284324645996,1.9939756393432613,0.2163006961345672,14.572026468489081
OGLE-BLG-0002,4091119665637356416,276.26867063359384,-21.02730189805382,18.3313217163086,19.28129196166992,1.5335559844970703,0.9661275148391724,18.349198052826726
OGLE-BLG-0002,4091119631218119936,276.265433897976,-21.02846896059714,18.490215301513672,19.49209976196289,1.6503582000732422,1.2097793817520142,18.509166844907707
OGLE-BLG-0002,4091119631218121856,276.26712521170964,-21.026622926980217,18.441051483154297,19.475749969482425,1.727519989013672,4.854456424713135,18.46067326047445
OGLE-BLG-0002,4091119626972092288,276.2697328880516,-21.02880384865141,17.782363891601562,18.785362243652344,1.6529293060302734,0.3197972774505615,17.80133979375905
OGLE-BLG-0002,4091119626972090496,276.2666407103049,-21.026742681141013,18.207788467407227,19.34825897216797,1.998188018798828,0.8992505669593811,18.229495549595477
OGLE-BLG-0002,4091119665637346816,276.2701316287233,-21.02840455292199,17.83977699279785,18.8326416015625,1.629617691040039,0.7170311212539673,17.858544255883032
OGLE-BLG-0002,4091119665577842560,276.26935153961136,-21.0269189101263,16.426902770996094,17.383861541748047,1.548931121826172,0.359374463558197,16.444925302162982
OGLE-BLG-0002,4091119626972090112,276.26535712743896,-21.03034330448459,17.798391342163086,18.9107723236084,1.922567367553711,0.905712366104126,17.819556903005072
OGLE-BLG-0002,4091119626943309952,276.2664564188088,-21.031532891914548,18.1294174194336,19.05392265319824,1.4783802032470703,0.7556555867195129,18.14675828933097
OGLE-BLG-0002,4091119631218132352,276.26446193847863,-21.02768748886275,17.468923568725586,18.61040496826172,2.000967025756836,0.4999585449695587,17.490650158918505
OGLE-BLG-0002,4091119661331828992,276.2666679815924,-21.02566001745292,17.940387725830078,18.96005821228028,1.6918373107910156,0.0,17.959703523258863
OGLE-BLG-0002,4091119626953262208,276.26573575351534,-21.02563903420991,17.51487922668457,18.62692642211914,1.9216842651367188,1.516057372093201,17.53603921547073
OGLE-BLG-0002,4091119661331815296,276.2682962432146,-21.025234836759555,17.370397567749023,18.416622161865234,1.7553024291992188,1.599705457687378,17.390252741817356
OGLE-BLG-0002,4091119665637353216,276.2705563884613,-21.026502464367773,18.218116760253903,19.209896087646484,1.62713623046875,0.319713145494461,18.236861407678983
OGLE-BLG-0002,4091119631277599872,276.2708782071797,-21.030559205740342,12.601958274841309,13.427495002746582,1.2752094268798828,0.0279625561088323,12.617182510170661
OGLE-BLG-0002,4091119661331829376,276.26735088609075,-21.02496189784121,17.9845027923584,19.10753631591797,1.950889587402344,5.31130313873291,18.00587431927521
OGLE-BLG-0002,4091119730032482688,276.2673400163045,-21.012571575854444,17.810407638549805,18.912429809570312,1.895421981811524,0.2359972596168518,17.83137190581287
OGLE-BLG-0002,4091119730051344256,276.26825187498065,-21.0129181961772,18.27659797668457,19.384929656982425,1.911909103393555,3.2966859340667725,18.297685522350193
OGLE-BLG-0002,4091119730032483328,276.2662658469129,-21.011012326426723,18.318809509277344,19.371013641357425,1.7698631286621094,3.004083633422852,18.33878512244918
OGLE-BLG-0002,4091119730051343104,276.26731009432143,-21.013661140889745,18.26604080200196,19.33991241455078,1.8235092163085933,0.0,18.28644957733703
OGLE-BLG-0002,4091119730051289984,276.2688871137745,-21.011094153889648,16.296354293823242,17.45783805847168,2.056859970092773,0.249634176492691,16.31845975718091
OGLE-BLG-0002,4091119734356898176,276.2683935580396,-21.01019240495466,14.189863204956056,15.423989295959473,2.276620864868164,0.1024307608604431,14.213289253094006
OGLE-BLG-0002,4091119734380233984,276.2696774693987,-21.012322591265885,17.177833557128906,18.15934562683105,1.603790283203125,4.151772975921631,17.196366734296817
OGLE-BLG-0002,4091119730051305088,276.2649640643173,-21.011638104477047,17.63340950012207,18.70671463012696,1.8220882415771484,0.5147145986557007,17.6538070991935
OGLE-BLG-0002,4091119734297415936,276.2678972494361,-21.014826368879795,18.3216609954834,19.311767578125,1.6233158111572266,0.0,18.3403712810208
OGLE-BLG-0002,4091119734356884736,276.27058396881205,-21.01205002171225,16.101871490478516,17.230976104736328,1.9672222137451167,0.1597627997398376,16.123360103834898
OGLE-BLG-0002,4091119730051305344,276.2663198421476,-21.01487357536584,17.648590087890625,18.7138614654541,1.8020477294921875,1.4672216176986694,17.668827039369173
OGLE-BLG-0002,4091119734356895872,276.2653424006157,-21.014333922135283,14.124472618103027,15.535829544067385,3.035375595092773,0.0729071423411369,14.150387056934417
OGLE-BLG-0002,4091119729996970112,276.26421966948413,-21.012780089117225,15.405223846435549,16.272838592529297,1.3595514297485352,0.3121236264705658,15.421354873279403
OGLE-BLG-0002,4091119734356914432,276.26533723109054,-21.009232170473403,18.463029861450195,19.609798431396484,2.015571594238281,0.0,18.48485801931909
OGLE-BLG-0002,4091119734356905344,276.2685523680416,-21.00865917700964,15.373663902282717,16.55329132080078,2.1091251373291016,0.2089446485042572,15.39610763726994
OGLE-BLG-0002,4091125816032256256,276.2679541018136,-20.9944615929983,16.52333641052246,17.621910095214844,1.8864727020263672,0.759832501411438,16.544232027677786
OGLE-BLG-0002,4091125811696218624,276.2669591380414,-20.9964298803871,17.962718963623047,18.994245529174805,1.719940185546875,2.75227165222168,17.98227559295102
OGLE-BLG-0002,4091125816032254464,276.26773978657394,-20.99681602981865,18.383188247680664,19.37778854370117,1.6335945129394531,1.376560091972351,18.401990629311292
OGLE-BLG-0002,4091125815973943680,276.26716577820457,-20.9938709483672,15.23837947845459,16.433568954467773,2.155247688293457,0.1737608164548874,15.261109562626057
OGLE-BLG-0002,4091125816032254720,276.26923560397586,-20.99522924987277,17.513273239135742,18.512928009033203,1.645212173461914,0.0704236552119255,17.53217959888938
OGLE-BLG-0002,4091125811696227200,276.2673463623015,-20.99306760711005,18.28750228881836,19.43741226196289,2.0243072509765625,1.3275288343429563,18.309389741865953
OGLE-BLG-0002,4091125815973946368,276.26553920768,-20.99377726134201,17.570720672607422,18.711395263671875,1.9987468719482424,2.912984609603882,17.59243235556129
OGLE-BLG-0002,4091125811726048384,276.2684962815526,-20.99298164503568,18.302452087402344,19.369373321533203,1.8061466217041016,0.0,18.32272231366579
OGLE-BLG-0002,4091125605547760896,276.2684665627102,-20.997848452332896,18.13423728942871,19.167415618896484,1.7238826751708984,1.002984642982483,18.15382837320972
OGLE-BLG-0002,4091125605512299904,276.2701847102119,-20.9966153514016,16.7338924407959,17.92919158935547,2.155576705932617,1.389613389968872,16.756624699389253
OGLE-BLG-0002,4091125815973946752,276.2663537719166,-20.99254165263164,17.653066635131836,18.65349769592285,1.6470012664794922,0.6066790223121643,17.671989230896333
OGLE-BLG-0002,4091125609815504384,276.2696488779963,-20.99777847410053,18.338747024536133,19.35997772216797,1.695514678955078,1.0327993631362915,18.358094483108435
OGLE-BLG-0002,4091125816032261760,276.2645357200507,-20.993124778385404,16.5899658203125,17.845848083496094,2.348752975463867,0.5143066644668579,16.61376590138281
OGLE-BLG-0002,4091125605520979200,276.2704499571417,-20.9976826793648,16.782642364501953,17.985219955444336,2.177591323852539,0.945917308330536,16.805507723986903
OGLE-BLG-0002,4091125811726004992,276.2644349779911,-20.998103143899307,18.359203338623047,19.394445419311523,1.7288227081298828,0.9399245977401732,18.37883587260634
OGLE-BLG-0002,4091125846065936768,276.26921773537083,-20.97993959149285,17.942611694335938,18.925439834594727,1.606771469116211,0.7821019291877747,17.96117101034986
OGLE-BLG-0002,4091125914750044416,276.2651709935918,-20.97699030195661,16.713584899902344,17.944194793701172,2.2652721405029297,0.2082188725471496,16.736950100173633
OGLE-BLG-0002,4091125846085746432,276.2705949333252,-20.977836847367925,18.3667221069336,19.533843994140625,2.0729331970214844,0.0,18.388933937176688
OGLE-BLG-0002,4091125850392007040,276.2710052185364,-20.97913260313869,17.74256706237793,18.77568817138672,1.7237472534179688,4.601627349853516,17.7621564294919
OGLE-BLG-0002,4091125846085746176,276.27027594395173,-20.98113854329564,18.379976272583008,19.50023078918457,1.943460464477539,0.0,18.401294055938326
OGLE-BLG-0002,4091125850392008192,276.2666233532374,-20.982263761768348,15.289819717407228,16.50045394897461,2.202312469482422,0.3370193243026733,15.31282918420253
OGLE-BLG-0002,4091125846066002176,276.2694709644465,-20.97559174757292,16.83303451538086,18.01976585388184,2.130025863647461,1.0381871461868286,16.85560911605901
OGLE-BLG-0002,4091125919053182208,276.2634003881128,-20.978427256961343,18.2288761138916,19.347415924072266,1.9388904571533203,0.917361617088318,18.25016091139838
